policyNo,certNo,customerId
GT11,01038667,7812183
GT11,01038770,5314293
GT11,01038859,3465359
GT11,01039237,8209492
GT11,01039340,6440856
GT11,01039393,3951369
GT11,01039637,9413259
GT11,01039763,9692585
GT11,01039911,8349887
GT11,01040513,3081370
GT11,01040613,10171923
GT11,01040683,7818495
GT11,01040752,7391271
GT11,01040761,3856141
GT11,01040803,5343786
GT11,01040812,231426
GT11,01041040,5953141
GT11,01041139,9425050
GT11,01041186,6858246
GT11,01041638,4842701
GT11,01041818,10076723
GT11,01041861,889442
GT11,01042060,1775959
GT11,01042107,3859578
GT11,01042112,10422264
GT11,01042227,1698737
GT11,01042365,3947664
GT11,01042471,3371196
GT11,01042741,3939495
GT11,01042925,8313622
GT11,01043033,2694121
GT11,01043047,1230572
GT11,01043087,2140485
GT11,01043138,10255900
GT11,01043678,1744886
GT11,01044157,1924204
GT11,01044168,1507542
GT11,01044683,2841920
GT11,01044756,9226619
GT11,01044911,7007901
GT11,01045282,6930137
GT11,01045375,9985292
GT11,01045391,3852618
GT11,01046107,7014497
GT11,01046230,1664355
GT11,01046748,8500119
GT11,01046819,1518412
GT11,01047171,4488504
GT11,01047282,1683152
GT11,01047952,9995362
GT11,01047974,1884334
GT11,01048201,10032804
GT11,01048274,4443880
GT11,01048631,5248739
GT11,01048780,6184489
GT11,01048844,2854007
GT11,01048987,7588091
GT11,01049042,2980888
GT11,01049371,6438441
GT11,01049520,1999381
GT11,01049747,210418
GT11,01050223,8778566
GT11,01050433,6423484
GT11,01051351,3703451
GT11,01051362,7320338
GT11,01051408,9380441
GT11,01051595,8900538
GT11,01051886,718012
GT11,01051898,3336619
GT11,01051938,297712
GT11,01052000,8804936
GT11,01052064,2501426
GT11,01052283,2667071
GT11,01052313,5149556
GT11,01052537,3323459
GT11,01052565,3750432
GT11,01052597,113519
GT11,01052663,4578026
GT11,01052696,78713
GT11,01053027,9923026
GT11,01053042,4400711
GT11,01053048,2855780
GT11,01053148,9690021
GT11,01053254,326031
GT11,01053654,4064117
GT11,01053806,7833579
GT11,01054006,4103278
GT11,01054222,4047272
GT11,01054366,706568
GT11,01054480,5100924
GT11,01054527,324704
GT11,01054570,3825872
GT11,01055210,3820664
GT11,01055349,3061138
GT11,01055379,850899
GT11,01055692,2735336
GT11,01055735,4544777
GT11,01055754,30218
GT11,01055767,9793021
GT11,01056164,5321952
GT11,01056211,5586563
GT11,01056409,2981671
GT11,01056744,627416
GT11,01057731,205483
GT11,01057813,3610894
GT11,01058079,3700270
GT11,01058259,3362856
GT11,01058439,8260096
GT11,01058919,3986924
GT11,01059509,2828987
GT11,01059651,9643371
GT11,01059674,8759574
GT11,01059851,1559462
GT11,01060306,2331454
GT11,01060353,251523
GT11,01060363,9890345
GT11,01060565,3480020
GT11,01060618,8922244
GT11,01061397,1467870
GT11,01061743,7254144
GT11,01061822,10386586
GT11,01062247,9995614
GT11,01062291,3657001
GT11,01062544,2782822
GT11,01063549,6282843
GT11,01063758,960179
GT11,01064021,7901014
GT11,01064061,7706262
GT11,01064173,3827240
GT11,01064331,2392257
GT11,01064424,2455206
GT11,01064732,7936036
GT11,01064769,9922378
GT11,01064841,2548975
GT11,01065038,977499
GT11,01065126,3359596
GT11,01065248,3121294
GT11,01066122,518718
GT11,01066165,248808
GT11,01066209,1611394
GT11,01066758,436764
GT11,01066952,9703328
GT11,01067017,720997
GT11,01068162,218985
GT11,01068334,3398246
GT11,01068384,8552404
GT11,01069052,9871914
GT11,01069133,63316
GT11,01069311,2878186
GT11,01069654,9400867
GT11,01069743,3752954
GT11,01069779,2085692
GT11,01069903,4051654
GT11,01070209,4431055
GT11,01070648,2735142
GT11,01070685,2818962
GT11,01070873,112715
GT11,01071146,9354945
GT11,01071372,5954225
GT11,01071400,9369298
GT11,01071885,1367737
GT11,01071966,2920710
GT11,01072011,3057340
GT11,01072434,4604859
GT11,01073200,2748627
GT11,01073335,696445
GT11,01073579,336733
GT11,01073600,3630170
GT11,01073659,244717
GT11,01073700,9506259
GT11,01074029,2911174
GT11,01074103,2906559
GT11,01074493,2625231
GT11,01074735,9475366
GT11,01074834,1992181
GT11,01075053,9253299
GT11,01075214,3592254
GT11,01075312,9968973
GT11,01075328,2501670
GT11,01075491,3478350
GT11,01075520,10342058
GT11,01075665,6761086
GT11,01075766,5649040
GT11,01075770,3526186
GT11,01076103,1073511
GT11,01076160,895639
GT11,01076785,1534624
GT11,01077210,83171
GT11,01077369,9983221
GT11,01077530,5102553
GT11,01077741,6839559
GT11,01077766,855603
GT11,01078252,1997734
GT11,01078378,2142115
GT11,01078939,109584
GT11,01079455,10058531
GT11,01079488,2895601
GT11,01079522,4319700
GT11,01079766,2677771
GT11,01080544,2264258
GT11,01080769,4358172
GT11,01080782,321949
GT11,01081091,10322542
GT11,01081238,1183379
GT11,01081294,6738756
GT11,01081800,550250
GT11,01083569,3096383
GT11,01084224,1253119
GT11,01084440,6034303
GT11,01085109,8294575
GT11,01085152,3217569
GT11,01085877,8360672
GT11,01085983,2589179
GT11,01086067,1409152
GT11,01086236,847997
GT11,01086252,2073482
GT11,01086393,4416452
GT11,01086562,8368727
GT11,01087176,2199339
GT11,01087360,4125990
GT11,01087604,7210607
GT11,01087802,7588968
GT11,01087902,3585813
GT11,01088083,128459
GT11,01088116,5147167
GT11,01088501,1806919
GT11,01089231,4213391
GT11,01089525,1662656
GT11,01089533,2178958
GT11,01089579,8610059
GT11,01089814,273966
GT11,01089942,8365899
GT11,01090194,6191881
GT11,01090220,1395893
GT11,01090307,3350110
GT11,01090471,9991317
GT11,01090484,6110211
GT11,01090616,3335528
GT11,01090743,3327904
GT11,01090789,6860214
GT11,01090848,2016086
GT11,01091156,61652
GT11,01091869,673534
GT11,01092067,7892740
GT11,01092157,10385885
GT11,01092592,4409333
GT11,01092669,7422033
GT11,01092837,6824743
GT11,01093179,8305969
GT11,01093996,3446053
GT11,01094392,7503205
GT11,01094579,2940631
GT11,01094823,5279762
GT11,01095011,2763533
GT11,01095131,4627606
GT11,01095231,1101925
GT11,01095242,3777285
GT11,01095248,2285841
GT11,01095252,5528825
GT11,01095385,9709471
GT11,01095629,3932573
GT11,01095802,3497744
GT11,01096096,9473933
GT11,01096108,9138905
GT11,01096394,6380147
GT11,01096507,248294
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097376,2909805
GT11,01097677,9704504
GT11,01097827,6490289
GT11,01098244,2111742
GT11,01098678,2618613
GT11,01098688,9723657
GT11,01099342,2878382
GT11,01099572,753954
GT11,01099871,3964406
GT11,01099892,6644476
GT11,01099900,1036955
GT11,01099901,3063681
GT11,01100293,1808453
GT11,01100350,36521
GT11,01100375,696863
GT11,01100518,1925059
GT11,01100572,1131587
GT11,01100675,4005390
GT11,01100701,9757590
GT11,01100750,248754
GT11,01100809,2889125
GT11,01101083,4258861
GT11,01101535,5335202
GT11,01101691,2695813
GT11,01101877,9277825
GT11,01101941,3579966
GT11,01102027,7791533
GT11,01102443,1577161
GT11,01102863,3001095
GT11,01103006,564859
GT11,01103070,276190
GT11,01103539,5393005
GT11,01103784,4365962
GT11,01103907,5461741
GT11,01103962,4455639
GT11,01104267,5378094
GT11,01104322,9769769
GT11,01104376,7936615
GT11,01104476,3379607
GT11,01104643,127772
GT11,01105062,1777923
GT11,01106216,315749
GT11,01106392,10458013
GT11,01106428,1000893
GT11,01106831,10103395
GT11,01107278,7330280
GT11,01107325,3943859
GT11,01107954,52485
GT11,01108119,71769
GT11,01108431,5338988
GT11,01108678,2773518
GT11,01108722,2944592
GT11,01108792,7946867
GT11,01109103,7740279
GT11,01109233,4966550
GT11,01109292,8311942
GT11,01109297,716439
GT11,01109749,952890
GT11,01109919,1741717
GT11,01110066,253974
GT11,01110067,2039335
GT11,01110068,1532370
GT11,01110069,842101
GT11,01110242,34424
GT11,01110259,8096545
GT11,01110340,1108342
GT11,01110863,1168115
GT11,01110950,3325278
GT11,01110954,4262918
GT11,01111297,1684240
GT11,01111495,3415344
GT11,01111548,1320441
GT11,01111687,5062668
GT11,01112178,852148
GT11,01113005,322171
GT11,01113134,1937156
GT11,01113334,3955782
GT11,01113376,3501328
GT11,01113457,3021000
GT11,01113470,9063944
GT11,01113933,35327
GT11,01113940,9688025
GT11,01114150,9450064
GT11,01114397,7675004
GT11,01114942,9367275
GT11,01115190,4113519
GT11,01115296,803114
GT11,01115311,3550796
GT11,01115675,4521081
GT11,01115762,6293252
GT11,01116415,9507727
GT11,01116495,3797854
GT11,01116788,9909270
GT11,01116883,1876513
GT11,01116914,7269135
GT11,01116946,1558153
GT11,01116966,8954796
GT11,01117030,395093
GT11,01117413,9792050
GT11,01117923,1406793
GT11,01118152,5201989
GT11,01118515,8170752
GT11,01118627,3988005
GT11,01118722,8360744
GT11,01118872,896517
GT11,01118912,681714
GT11,01118959,346234
GT11,01119005,683892
GT11,01119109,3692318
GT11,01119820,435888
GT11,01120378,3026588
GT11,01120800,2075959
GT11,01121074,3500264
GT11,01121174,423607
GT11,01121295,7094297
GT11,01121833,9617246
GT11,01122058,1299682
GT11,01122161,3795425
GT11,01122352,1526909
GT11,01122719,2802302
GT11,01122811,1981988
GT11,01122964,10053250
GT11,01123192,5031351
GT11,01123254,1482756
GT11,01123529,1253227
GT11,01123673,8718399
GT11,01123787,2798534
GT11,01123807,3274120
GT11,01123900,8449831
GT11,01124301,3239779
GT11,01124736,9408992
GT11,01124988,3745583
GT11,01125620,2631726
GT11,01125722,7026304
GT11,01125945,6587320
GT11,01126270,550237
GT11,01126969,1531244
GT11,01127032,3207675
GT11,01127249,2564863
GT11,01127257,2696666
GT11,01127293,2330898
GT11,01127588,540050
GT11,01127591,1660897
GT11,01128484,342079
GT11,01128945,9229835
GT11,01129129,9084280
GT11,01129329,5039753
GT11,01129345,3443404
GT11,01129487,7023037
GT11,01129550,388617
GT11,01129958,3340253
GT11,01130007,4449213
GT11,01130197,2723408
GT11,01130234,8922638
GT11,01130844,10388309
GT11,01130930,1591574
GT11,01131040,6194575
GT11,01131114,123415
GT11,01131403,2816334
GT11,01131584,3826791
GT11,01131807,634684
GT11,01132198,6365644
GT11,01132581,365713
GT11,01132734,1763793
GT11,01133086,2878558
GT11,01133195,335477
GT11,01133557,4135997
GT11,01133894,6484976
GT11,01133904,1871685
GT11,01133984,8120993
GT11,01134045,9612142
GT11,01134341,135588
GT11,01134388,9851196
GT11,01134548,3709077
GT11,01135049,10052274
GT11,01135146,755342
GT11,01135186,786252
GT11,01135287,3267317
GT11,01135350,3692310
GT11,01135580,322123
GT11,01135650,4115996
GT11,01135699,7759313
GT11,01136078,7905383
GT11,01136436,1868270
GT11,01136705,10195260
GT11,01137112,890353
GT11,01137918,7355253
GT11,01138009,3988002
GT11,01138729,3213808
GT11,01138893,3603250
GT11,01139100,3646693
GT11,01139168,3919940
GT11,01139559,5413066
GT11,01139894,4297753
GT11,01140424,2752607
GT11,01140699,334108
GT11,01140815,9909695
GT11,01140968,2085550
GT11,01141021,4829138
GT11,01141133,4467371
GT11,01141292,8731194
GT11,01141446,3807266
GT11,01141603,6361537
GT11,01141671,9794837
GT11,01141794,1293697
GT11,01142231,774207
GT11,01142445,593721
GT11,01142474,3998350
GT11,01142908,10373693
GT11,01143149,2411724
GT11,01143785,6692590
GT11,01144511,432278
GT11,01144683,2614871
GT11,01144705,2390276
GT11,01144859,955189
GT11,01145790,5271047
GT11,01145854,9653419
GT11,01146114,4568089
GT11,01146388,1415629
GT11,01146502,4765794
GT11,01146531,4052009
GT11,01146880,8060638
GT11,01146904,9901643
GT11,01147106,3049631
GT11,01147326,367165
GT11,01147446,3095488
GT11,01147742,2330162
GT11,01147762,7590855
GT11,01147801,3566295
GT11,01147883,1322725
GT11,01147894,1734805
GT11,01148023,1692340
GT11,01148054,899380
GT11,01148274,3597095
GT11,01148706,747581
GT11,01148776,721040
GT11,01149152,718017
GT11,01149195,1429597
GT11,01149251,1085941
GT11,01149336,2535473
GT11,01149338,8898739
GT11,01149382,3583409
GT11,01149588,294767
GT11,01149921,143920
GT11,01150162,9663627
GT11,01150443,3437472
GT11,01150456,2874010
GT11,01150622,4958308
GT11,01150658,2621012
GT11,01150666,9783012
GT11,01150778,6713113
GT11,01150820,1949572
GT11,01151238,8752524
GT11,01151399,1256107
GT11,01151612,3096377
GT11,01151858,1700647
GT11,01151933,688386
GT11,01151946,9514421
GT11,01152203,9423615
GT11,01152245,727267
GT11,01152679,3490442
GT11,01152729,3710143
GT11,01152990,2542260
GT11,01153139,5130334
GT11,01153264,3717510
GT11,01153707,8256883
GT11,01154236,3521540
GT11,01154373,1892688
GT11,01154997,950117
GT11,01155164,1495007
GT11,01155589,1894865
GT11,01155869,3911471
GT11,01155891,3467612
GT11,01155911,8789609
GT11,01156403,4128761
GT11,01156842,4086527
GT11,01157062,4500133
GT11,01157086,7929045
GT11,01157203,1431661
GT11,01157345,2882990
GT11,01157553,424724
GT11,01157646,10341948
GT11,01157966,9661027
GT11,01158059,1566026
GT11,01158069,1478200
GT11,01158073,8611132
GT11,01158148,860634
GT11,01158167,8713700
GT11,01158260,4439121
GT11,01158522,3426175
GT11,01158602,1807099
GT11,01158966,2629943
GT11,01159002,1942433
GT11,01159104,9992308
GT11,01159176,9309578
GT11,01159225,864320
GT11,01159417,3433161
GT11,01159673,1202792
GT11,01160000,822187
GT11,01160161,165725
GT11,01160438,962833
GT11,01160485,3046924
GT11,01160712,425622
GT11,01160997,2549702
GT11,01161097,1247250
GT11,01161343,424286
GT11,01161436,131036
GT11,01161646,1263835
GT11,01161799,1869919
GT11,01162035,3114155
GT11,01162066,2885326
GT11,01162104,1734889
GT11,01162443,188268
GT11,01162776,1063121
GT11,01162777,412464
GT11,01163113,195839
GT11,01163255,1383342
GT11,01163626,413411
GT11,01163760,2412774
GT11,01164069,2170376
GT11,01164505,4828248
GT11,01164590,2987649
GT11,01164675,5275800
GT11,01164806,2396054
GT11,01165043,2354460
GT11,01165410,842189
GT11,01165546,1456752
GT11,01165562,10054550
GT11,01165914,2012778
GT11,01166072,366262
GT11,01166180,4416989
GT11,01166248,7379745
GT11,01166326,1947607
GT11,01167040,2895937
GT11,01167207,2231788
GT11,01167217,7975118
GT11,01167236,2655261
GT11,01167534,3386268
GT11,01167666,8157120
GT11,01168292,1576173
GT11,01168391,3045937
GT11,01168543,3432906
GT11,01169272,3130410
GT11,01169360,3791751
GT11,01169439,3459821
GT11,01169708,9172546
GT11,01169868,5209874
GT11,01170091,274788
GT11,01170193,268059
GT11,01170393,2658264
GT11,01170742,175545
GT11,01170996,1662083
GT11,01171109,405989
GT11,01171109,405989
GT11,01171109,405989
GT11,01171109,405989
GT11,01171142,9540425
GT11,01171301,705738
GT11,01171767,2906028
GT11,01172515,3434509
GT11,01173003,3603723
GT11,01173204,338630
GT11,01173277,2913225
GT11,01173530,3262670
GT11,01173544,4080350
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173811,9279130
GT11,01173983,2013515
GT11,01174415,2898426
GT11,01174691,3045336
GT11,01174725,132475
GT11,01174844,432077
GT11,01174934,10206826
GT11,01175134,6059727
GT11,01175161,8544389
GT11,01175262,705635
GT11,01175321,6038731
GT11,01176166,1925253
GT11,01176293,7411130
GT11,01176633,1997306
GT11,01176745,2106304
GT11,01176773,988753
GT11,01176812,4562177
GT11,01176816,6096659
GT11,01176895,1148180
GT11,01177303,711614
GT11,01177641,438960
GT11,01177938,5118787
GT11,01178096,10054964
GT11,01178202,913093
GT11,01178292,2894412
GT11,01178418,71987
GT11,01178432,10429701
GT11,01178433,3322651
GT11,01178679,630875
GT11,01178782,4613118
GT11,01178870,1013531
GT11,01178902,6928785
GT11,01179205,854567
GT11,01179428,5152668
GT11,01179577,644474
GT11,01179620,2642606
GT11,01179782,3595971
GT11,01179813,3383214
GT11,01179894,2585572
GT11,01179999,3287610
GT11,01180133,8077036
GT11,01180302,9735951
GT11,01180398,4771810
GT11,01180408,1011994
GT11,01180486,1368772
GT11,01180506,5560469
GT11,01180561,9915575
GT11,01180652,1110311
GT11,01180700,6879779
GT11,01180873,5937049
GT11,01181374,2547295
GT11,01181822,3610835
GT11,01182077,6411197
GT11,01182131,1485867
GT11,01182146,2286767
GT11,01182282,4066054
GT11,01182438,7924642
GT11,01182824,2068479
GT11,01183026,6681212
GT11,01183279,6043460
GT11,01183575,1557973
GT11,01184004,5876249
GT11,01184110,2358563
GT11,01184187,207931
GT11,01184344,301888
GT11,01184719,167646
GT11,01185043,2402940
GT11,01185137,7601494
GT11,01185176,616813
GT11,01185182,10133808
GT11,01185317,647895
GT11,01185338,9645965
GT11,01185343,9917572
GT11,01185511,1670476
GT11,01185514,5912946
GT11,01185621,1332537
GT11,01185850,2238048
GT11,01185998,5005795
GT11,01186249,10233666
GT11,01186376,6317325
GT11,01186509,663853
GT11,01186577,3114163
GT11,01186816,7976750
GT11,01187160,326734
GT11,01187172,7468909
GT11,01187190,9875048
GT11,01187283,7578394
GT11,01187498,3530097
GT11,01187500,2908468
GT11,01187612,9365640
GT11,01187668,3710445
GT11,01187676,5954082
GT11,01187732,8965963
GT11,01187787,7330927
GT11,01188001,3213774
GT11,01188014,63800
GT11,01188073,1275066
GT11,01188145,250339
GT11,01188290,130279
GT11,01188521,2894331
GT11,01188607,3173970
GT11,01188753,3848086
GT11,01189297,2560412
GT11,01189300,9454326
GT11,01190623,2231491
GT11,01190806,2625407
GT11,01190959,4244859
GT11,01190968,9463252
GT11,01191175,1562547
GT11,01191304,10043417
GT11,01191361,235991
GT11,01191695,5903342
GT11,01191733,3911779
GT11,01192250,1110499
GT11,01192710,1034800
GT11,01192766,3349324
GT11,01192769,523227
GT11,01192787,10084626
GT11,01192792,1395807
GT11,01193065,3843338
GT11,01193132,3397289
GT11,01193360,1205281
GT11,01193548,4509201
GT11,01193712,1174401
GT11,01193824,2414087
GT11,01194240,1039402
GT11,01194255,4314739
GT11,01194640,3388755
GT11,01194713,687839
GT11,01194805,3084723
GT11,01194960,7808990
GT11,01195263,261369
GT11,01195295,2611986
GT11,01195597,4971875
GT11,01195626,9445400
GT11,01195782,3253687
GT11,01195973,3326525
GT11,01196319,3108863
GT11,01196372,1832303
GT11,01196491,769006
GT11,01196650,9231822
GT11,01196710,8699113
GT11,01197103,2751512
GT11,01197200,1431518
