rpno,policyno,paydate,mode,type
C58765530101,23194034,2563,1,UL
C58773150101,23194365,2563,1,UL
C58781890101,23194709,2563,1,UL
C58800240101,23195297,2563,1,UL
C58800550101,23195319,2563,1,UL
C58800850101,23195325,2563,1,UL
C58802180101,23195375,2563,1,UL
C58805890101,23195532,2563,1,UL
C58790950101,23195027,2563,1,UL
C58808120101,23195636,2563,1,UL
C58811040101,23195698,2563,1,UL
C58812240101,23195717,2563,1,UL
C58814330101,23195768,2563,1,UL
C58814950101,23195808,2563,1,UL
C58815820101,23195845,2563,1,UL
C58816800101,23195886,2563,1,UL
C58819170101,23195965,2563,1,UL
C58834760101,23196475,2563,1,UL
C58848950101,23196768,2563,1,UL
C58870790101,23196827,2563,1,UL
C58926310101,23198705,2563,1,UL
C59029390101,23201437,2563,1,UL
C59307360101,23209833,2563,1,UL
451630019474,23047884,2563,1,ULIP
945630000096,22947405,2563,1,ULIP
534630000802,23058878,2563,1,UL
701630007189,23063262,2563,1,UL
939630020742,23065857,2563,1,UL
C58773310101,23194372,2563,1,UL
C58768550101,23194155,2563,1,UL
C58807620101,23195629,2563,1,UL
C58807640101,23195631,2563,1,UL
C58815620101,23195838,2563,1,UL
C58817850101,23195935,2563,1,UL
C58818690101,23195954,2563,1,UL
C58829160101,23196252,2563,1,UL
C58835900101,23196508,2563,1,UL
C58848610101,23196754,2563,1,UL
C58944850101,23199166,2563,1,UL
C59062000101,23202818,2563,1,UL
C59122790101,23205308,2563,1,UL
C59199760101,23207078,2563,1,UL
987630024676,22938854,2563,1,UL
987630055670,23061171,2563,1,UL
C58785700101,23194790,2563,1,UL
C58802290101,23195379,2563,1,UL
C58821380101,23196004,2563,1,UL
C58836950101,23196535,2563,1,UL
C58849280101,23196784,2563,1,UL
C58855210101,23196939,2563,1,UL
C58857320101,23196967,2563,1,UL
C58858400101,23197030,2563,1,UL
571630061976,22819247,2563,1,ULIP
C58980560101,23199928,2563,1,UL
532630005741,23055603,2563,1,UL
C58805700101,23195523,2563,1,UL
C58830650101,23196288,2563,1,UL
C58835660101,23196499,2563,1,UL
C58838130101,23196572,2563,1,UL
C58839770101,23196461,2563,1,UL
C58844740101,23196637,2563,1,UL
C58851180101,23196845,2563,1,UL
C58852640101,23196870,2563,1,UL
C58873030101,23197409,2563,1,UL
C58883830101,23197683,2563,1,UL
C58951300101,23199029,2563,1,UL
C59469780101,23214752,2563,1,UL
987630024758,22939489,2563,1,UL
457630002442,23061838,2563,1,UL
939630021863,23063347,2563,1,UL
C58815560101,23195836,2563,1,UL
C58818560101,23195947,2563,1,UL
C58833620101,23196418,2563,1,UL
C58834700101,23196472,2563,1,UL
C58836840101,23196529,2563,1,UL
C58844440101,23196623,2563,1,UL
C58847010101,23196707,2563,1,UL
C58847330101,23196719,2563,1,UL
C58849390101,23196793,2563,1,UL
C58849470101,23196801,2563,1,UL
C58854740101,23196027,2563,1,UL
C58917790101,23198493,2563,1,UL
C58952090101,23199425,2563,1,UL
554630003720,23052570,2563,1,ULIP
987630082940,23056268,2563,1,ULIP
C58859040101,23197053,2563,1,UL
C58861040101,23197113,2563,1,UL
C58883690101,23197681,2563,1,UL
C58926860101,23198740,2563,1,UL
C58930170101,23198824,2563,1,UL
C59053180101,23200817,2563,1,UL
C59627020101,23217654,2563,1,UL
945630000104,22819079,2563,1,ULIP
C58985670101,23198298,2563,1,UL
192630005722,23066600,2563,1,UL
C58836220101,23196516,2563,1,UL
C58844610101,23196626,2563,1,UL
C58844670101,23196631,2563,1,UL
C58845690101,23196657,2563,1,UL
C58853830101,23196904,2563,1,UL
C58854000101,23196907,2563,1,UL
C58854420101,23196920,2563,1,UL
C58856800101,23196947,2563,1,UL
C58860420101,23197099,2563,1,UL
C58863510101,23197202,2563,1,UL
C58866200101,23197275,2563,1,UL
C58867810101,23197310,2563,1,UL
C58873200101,23197421,2563,1,UL
C58878170101,23197523,2563,1,UL
C58881000101,23197588,2563,1,UL
C58888660101,23197776,2563,1,UL
C58888760101,23197782,2563,1,UL
C58899810101,23198140,2563,1,UL
C58927640101,23198776,2563,1,UL
C58934510101,23198954,2563,1,UL
C58944960101,23198059,2563,1,UL
C58943080101,23199131,2563,1,UL
C58943840101,23199136,2563,1,UL
C58949040101,23199319,2563,1,UL
C59139740101,23205882,2563,1,UL
C59073570101,23203353,2563,1,UL
C59114230101,23204923,2563,1,UL
C59217330101,23208018,2563,1,UL
C59430630101,23213815,2563,1,UL
987630024679,23056668,2563,1,UL
645630003015,23066189,2563,1,UL
451630007356,23058649,2563,1,UL
C59136540101,23205793,2563,1,UL
92630017586,23029034,2563,1,UL
C58873020101,23197408,2563,1,UL
C58873140101,23197415,2563,1,UL
C58873350101,23197427,2563,1,UL
C58896820101,23198089,2563,1,UL
C58908520101,23198343,2563,1,UL
C58934610101,23198964,2563,1,UL
C58945010101,23199170,2563,1,UL
532630005739,23055584,2563,1,UL
92630005310,23056603,2563,1,UL
92630011382,23062954,2563,1,UL
453630003642,23057635,2563,1,UL
C59024190101,23201223,2563,1,UL
C58859020101,23197051,2563,1,UL
C58867550101,23197298,2563,1,UL
C58867610101,23197300,2563,1,UL
C58877220101,23197497,2563,1,UL
C58879740101,23197562,2563,1,UL
C58893240101,23197936,2563,1,UL
C58897410101,23198117,2563,1,UL
C58908660101,23198346,2563,1,UL
C58909790101,23198385,2563,1,UL
C58919380101,23198556,2563,1,UL
C58934760101,23198977,2563,1,UL
C58938560101,23199063,2563,1,UL
C58938680101,23199065,2563,1,UL
C58941820101,23199126,2563,1,UL
C58948210101,23199307,2563,1,UL
C58950850101,23199392,2563,1,UL
C59205820101,23207763,2563,1,UL
C59208400101,23207847,2563,1,UL
441630000860,23055489,2563,1,UL
471630008489,23065754,2563,1,UL
678630007243,23061764,2563,1,UL
C59021930101,23201137,2563,1,UL
939630023733,22939898,2563,1,UL
C58860650101,23197104,2563,1,UL
C58864870101,23197252,2563,1,UL
C58873000101,23197406,2563,1,UL
C58879250101,23197550,2563,1,UL
C58882560101,23197650,2563,1,UL
C58896600101,23198071,2563,1,UL
C58902190101,23198178,2563,1,UL
C58906150101,23198273,2563,1,UL
C58917550101,23198487,2563,1,UL
C58930010101,23198819,2563,1,UL
C58948180101,23199305,2563,1,UL
C59089240101,23203938,2563,1,UL
C59191210101,23207427,2563,1,UL
816630005372,22937440,2563,1,ULIP
816630005373,22937436,2563,1,ULIP
155630008749,22946527,2563,1,ULIP
461630002733,23062723,2563,1,UL
C58981770101,23199942,2563,1,UL
301630018025,23061757,2563,1,UL
654630011671,23073832,2563,1,UL
295630004335,23054890,2563,1,UL
939630024057,23057572,2563,1,UL
C58884220101,23197701,2563,1,UL
C58888780101,23197784,2563,1,UL
C58901590101,23198171,2563,1,UL
C58903900101,23198215,2563,1,UL
C58905440101,23198238,2563,1,UL
C58918680101,23198529,2563,1,UL
C58918700101,23198531,2563,1,UL
C58920580101,23198596,2563,1,UL
C58927070101,23198751,2563,1,UL
C58934780101,23198978,2563,1,UL
C58934990101,23198996,2563,1,UL
C58945520101,23199201,2563,1,UL
C58947610101,23199280,2563,1,UL
C58948070101,23199297,2563,1,UL
C59139500101,23205876,2563,1,UL
C59059960101,23202661,2563,1,UL
C59099910101,23204306,2563,1,UL
C59100910101,23204328,2563,1,UL
C59151450101,23206238,2563,1,UL
C59185290101,23207300,2563,1,UL
C59187300101,23207351,2563,1,UL
C59224800101,23208221,2563,1,UL
147630002112,23058491,2563,1,UL
C58969180101,23199643,2563,1,UL
C58967140101,23199675,2563,1,UL
C59021110101,23201109,2563,1,UL
534630000748,23056729,2563,1,UL
C58905430101,23198237,2563,1,UL
C58929990101,23198818,2563,1,UL
C58946700101,23199243,2563,1,UL
C59089390101,23203947,2563,1,UL
C59402460101,23212989,2563,1,UL
C59421840101,23213597,2563,1,UL
821630004457,22946342,2563,1,ULIP
945630000112,23055418,2563,1,ULIP
C58960850101,23199545,2563,1,UL
C58964510101,23199592,2563,1,UL
C58966420101,23199654,2563,1,UL
C58975490101,23199853,2563,1,UL
C59020100101,23201071,2563,1,UL
C58920730101,23198602,2563,1,UL
C58943030101,23199129,2563,1,UL
C58946160101,23199225,2563,1,UL
C58948150101,23199303,2563,1,UL
C59144130101,23205996,2563,1,UL
C59057060101,23202564,2563,1,UL
C59093150101,23204088,2563,1,UL
C59319580101,23210238,2563,1,UL
C58848550101,23196749,2563,1,ULIP
C58960140101,23199538,2563,1,UL
C58974990101,23199814,2563,1,UL
C58975130101,23199824,2563,1,UL
C58975350101,23199840,2563,1,UL
987630024668,23057693,2563,1,UL
94630000953,23060040,2563,1,UL
C58984470101,23199980,2563,1,UL
C58986150101,23200015,2563,1,UL
C58987040101,23200034,2563,1,UL
C58994300101,23200149,2563,1,UL
C58993930101,23200195,2563,1,UL
C59004240101,23200419,2563,1,UL
C59007410101,23200498,2563,1,UL
C59007970101,23200509,2563,1,UL
653630007016,23062269,2563,1,UL
533630010100,23071314,2563,1,UL
C59009850101,23200598,2563,1,UL
C59015430101,23200689,2563,1,UL
C59015760101,23200707,2563,1,UL
C59015890101,23200718,2563,1,UL
C59016910101,23200776,2563,1,UL
C59018810101,23200955,2563,1,UL
C59018860101,23200960,2563,1,UL
C59023820101,23201201,2563,1,UL
451630016830,23065181,2563,1,UL
203630008180,23075875,2563,1,UL
272630025975,23054150,2563,1,UL
C58919020101,23198542,2563,1,UL
C58922240101,23198628,2563,1,UL
C58931500101,23198868,2563,1,UL
C58935200101,23199002,2563,1,UL
C58935990101,23199009,2563,1,UL
C58936090101,23199014,2563,1,UL
C58936550101,23199027,2563,1,UL
C58937980101,23199048,2563,1,UL
C58939750101,23199087,2563,1,UL
C58939820101,23199090,2563,1,UL
C58945300101,23199187,2563,1,UL
C58945540101,23199203,2563,1,UL
C59058670101,23202631,2563,1,UL
C59061720101,23202795,2563,1,UL
C59069640101,23200192,2563,1,UL
C59077130101,23203473,2563,1,UL
C59095650101,23204184,2563,1,UL
C59121730101,23205244,2563,1,UL
C59130590101,23205534,2563,1,UL
C59205890101,23207767,2563,1,UL
C59345080101,23211149,2563,1,UL
261630016026,22945681,2563,1,ULIP
233630005842,23066927,2563,1,UL
C58963830101,23199570,2563,1,UL
C58965860101,23199640,2563,1,UL
471630000623,23056467,2563,1,UL
C58985780101,23200009,2563,1,UL
C58987570101,23200044,2563,1,UL
C58989360101,23200079,2563,1,UL
17630017548,22952049,2563,1,UL
C58994160101,23200204,2563,1,UL
C59005890101,23200465,2563,1,UL
C59008080101,23200511,2563,1,UL
C59008090101,23200512,2563,1,UL
C59008170101,23200515,2563,1,UL
C59008190101,23200516,2563,1,UL
C59014990101,23200676,2563,1,UL
C59016110101,23200726,2563,1,UL
C59017860101,23200865,2563,1,UL
C59018980101,23200972,2563,1,UL
C59019580101,23201024,2563,1,UL
C59022660101,23201166,2563,1,UL
C59022770101,23201169,2563,1,UL
92630017883,23045350,2563,1,UL
136630004489,23064290,2563,1,UL
C58938550101,23199062,2563,1,UL
C59074520101,23203381,2563,1,UL
C59075050101,23203395,2563,1,UL
C59419910101,23213585,2563,1,UL
C58967090101,23199671,2563,1,UL
453630003640,23059781,2563,1,UL
644630001072,23057708,2563,1,UL
C58986390101,23200020,2563,1,UL
C58998920101,23200292,2563,1,UL
C59017220101,23200803,2563,1,UL
C59017870101,23200866,2563,1,UL
C59018120101,23200890,2563,1,UL
C59018730101,23200947,2563,1,UL
C59019680101,23201032,2563,1,UL
C59020040101,23201068,2563,1,UL
C59022500101,23201163,2563,1,UL
C59025160101,23201254,2563,1,UL
571630020974,23062488,2563,1,UL
C59053090101,23200696,2563,1,UL
C59050660101,23202273,2563,1,UL
C59069560101,23200269,2563,1,UL
C59089720101,23203954,2563,1,UL
C59090960101,23203976,2563,1,UL
C59297730101,23209504,2563,1,UL
C59220750101,23208102,2563,1,UL
272630013815,23064360,2563,1,UL
532630011210,23074043,2563,1,UL
C58985530101,23200007,2563,1,UL
C58989340101,23200077,2563,1,UL
C59002100101,23200369,2563,1,UL
461630006199,23065744,2563,1,UL
C59014150101,23200658,2563,1,UL
C59016520101,23200749,2563,1,UL
C59016650101,23200756,2563,1,UL
C59017840101,23200863,2563,1,UL
C59017890101,23200867,2563,1,UL
C59019720101,23201036,2563,1,UL
C59020060101,23201070,2563,1,UL
C59020810101,23201096,2563,1,UL
987630024675,23056069,2563,1,UL
939630027376,23066966,2563,1,UL
C58936130101,23199018,2563,1,UL
C59029420101,23201440,2563,1,UL
C59034000101,23201627,2563,1,UL
C59036060101,23201712,2563,1,UL
C59140960101,23205917,2563,1,UL
C59053130101,23200741,2563,1,UL
C59048290101,23202169,2563,1,UL
C59064950101,23202941,2563,1,UL
C59065840101,23202960,2563,1,UL
C59069610101,23203077,2563,1,UL
C59079130101,23203544,2563,1,UL
C59108510101,23204692,2563,1,UL
C59117430101,23205032,2563,1,UL
C59164700101,23206690,2563,1,UL
C59166160101,23206749,2563,1,UL
C59332020101,23210643,2563,1,UL
C59470730101,23214782,2563,1,UL
945630000124,23064042,2563,1,ULIP
C59005670101,23200456,2563,1,UL
C59009980101,23200487,2563,1,UL
192630005709,23060240,2563,1,UL
C59019810101,23201045,2563,1,UL
C59038620101,23201786,2563,1,UL
C59060590101,23202732,2563,1,UL
C59070760101,23203171,2563,1,UL
C59219380101,23208058,2563,1,UL
C59320070101,23210260,2563,1,UL
453630009246,23082454,2563,1,UL
C59026320101,23201305,2563,1,UL
C59024780101,23201061,2563,1,UL
987630055675,23067195,2563,1,UL
C59275250101,23209037,2563,1,UL
C58951610101,23199409,2563,1,UL
C59029180101,23201425,2563,1,UL
C59030070101,23201468,2563,1,UL
C59032280101,23201559,2563,1,UL
C59033340101,23201604,2563,1,UL
C59034080101,23201631,2563,1,UL
C59036710101,23201725,2563,1,UL
C59037550101,23201741,2563,1,UL
C59038210101,23201760,2563,1,UL
C59040240101,23201862,2563,1,UL
C59049140101,23202198,2563,1,UL
C59052960101,23202387,2563,1,UL
C59054570101,23202474,2563,1,UL
C59060580101,23202482,2563,1,UL
C59061820101,23202804,2563,1,UL
C59069630101,23201082,2563,1,UL
C59069540101,23203072,2563,1,UL
C59070170101,23203119,2563,1,UL
C59072010101,23203293,2563,1,UL
C59078020101,23203496,2563,1,UL
C59083000101,23203736,2563,1,UL
C59086630101,23203842,2563,1,UL
C59087470101,23203866,2563,1,UL
C59089080101,23203932,2563,1,UL
C59099660101,23204286,2563,1,UL
C59103880101,23204472,2563,1,UL
C59103980101,23204478,2563,1,UL
C59113620101,23204893,2563,1,UL
C59152180101,23206259,2563,1,UL
C59119390101,23205117,2563,1,UL
C59160950101,23206539,2563,1,UL
C59171030101,23206924,2563,1,UL
C59174030101,23207019,2563,1,UL
C59198490101,23207598,2563,1,UL
C59203280101,23207680,2563,1,UL
C59219410101,23208059,2563,1,UL
C59355870101,23211551,2563,1,UL
C59373570101,23212050,2563,1,UL
C59625720101,23217626,2563,1,UL
C59719450101,23221271,2563,1,UL
987630024701,23057766,2563,1,UL
C59501120101,23215428,2563,1,UL
678630007242,23061754,2563,1,UL
272630013857,23067866,2563,1,UL
451630016838,23067951,2563,1,UL
C59019790101,23201043,2563,1,UL
C59020050101,23201069,2563,1,UL
C59024570101,23201237,2563,1,UL
C59027040101,23201334,2563,1,UL
C59277750101,23209082,2563,1,UL
C59280800101,23209172,2563,1,UL
272630013858,23068229,2563,1,UL
272630013859,23068230,2563,1,UL
451630028822,23073796,2563,1,UL
939630029561,23066330,2563,1,UL
C59031000101,23201498,2563,1,UL
C59031060101,23201502,2563,1,UL
C59034300101,23201637,2563,1,UL
C59038050101,23201751,2563,1,UL
C59038080101,23201752,2563,1,UL
C59039340101,23201805,2563,1,UL
C59039350101,23201806,2563,1,UL
C59039610101,23201815,2563,1,UL
C59039960101,23201837,2563,1,UL
C59040100101,23201848,2563,1,UL
C59145510101,23206057,2563,1,UL
C59147550101,23206146,2563,1,UL
C59041130101,23201885,2563,1,UL
C59043400101,23201970,2563,1,UL
C59050890101,23202284,2563,1,UL
C59052180101,23202359,2563,1,UL
C59053220101,23202408,2563,1,UL
C59053400101,23202419,2563,1,UL
C59053730101,23202439,2563,1,UL
C59053920101,23202453,2563,1,UL
C59056810101,23202558,2563,1,UL
C59057470101,23202572,2563,1,UL
C59058630101,23202628,2563,1,UL
C59058640101,23202629,2563,1,UL
C59059860101,23202680,2563,1,UL
C59060530101,23202728,2563,1,UL
C59061760101,23202799,2563,1,UL
C59061950101,23202813,2563,1,UL
C59063330101,23202871,2563,1,UL
C59064310101,23202906,2563,1,UL
C59065030101,23202949,2563,1,UL
C59065080101,23202954,2563,1,UL
C59065600101,23202959,2563,1,UL
C59067470101,23202987,2563,1,UL
C59068680101,23203018,2563,1,UL
C59068740101,23203023,2563,1,UL
C59069410101,23203059,2563,1,UL
C59069810101,23203089,2563,1,UL
C59070290101,23203131,2563,1,UL
C59070430101,23203145,2563,1,UL
C59070960101,23203190,2563,1,UL
C59071020101,23203196,2563,1,UL
C59071140101,23203208,2563,1,UL
C59071630101,23203256,2563,1,UL
C59071680101,23203261,2563,1,UL
C59071710101,23203264,2563,1,UL
C59044530101,23202008,2563,1,UL
C59072380101,23203318,2563,1,UL
C59075440101,23203403,2563,1,UL
C59076590101,23203441,2563,1,UL
C59077840101,23203485,2563,1,UL
C59077920101,23203490,2563,1,UL
C59078000101,23203494,2563,1,UL
C59078160101,23203499,2563,1,UL
C59078250101,23203506,2563,1,UL
C59078280101,23203509,2563,1,UL
C59079030101,23203541,2563,1,UL
C59084270101,23203781,2563,1,UL
C59086390101,23203836,2563,1,UL
C59088380101,23203902,2563,1,UL
C59093730101,23204115,2563,1,UL
C59103070101,23204438,2563,1,UL
C59104220101,23204492,2563,1,UL
C59105210101,23204555,2563,1,UL
C59105370101,23204562,2563,1,UL
C59115360101,23204011,2563,1,UL
C59125420101,23205421,2563,1,UL
C59120110101,23205140,2563,1,UL
C59120990101,23205197,2563,1,UL
C59124430101,23205381,2563,1,UL
C59172920101,23205118,2563,1,UL
C59213290101,23207945,2563,1,UL
C59247030101,23208446,2563,1,UL
C59311250101,23209950,2563,1,UL
C59333090101,23210674,2563,1,UL
C59446820101,23214201,2563,1,UL
C59613170101,23217372,2563,1,UL
61630035684,22951746,2563,1,ULIP
571630033135,23057768,2563,1,UL
C59003380101,23200388,2563,1,UL
457630002443,23067035,2563,1,UL
451630020554,23079840,2563,1,UL
C59057740101,23202589,2563,1,UL
C59069310101,23203049,2563,1,UL
C59081290101,23203668,2563,1,UL
C59085930101,23203822,2563,1,UL
C59111920101,23203283,2563,1,UL
C59110330101,23204761,2563,1,UL
C59130260101,23205513,2563,1,UL
451630028971,22817830,2563,1,ULIP
534630000723,23059611,2563,1,UL
C59268820101,23208899,2563,1,UL
C59268840101,23208901,2563,1,UL
203630008184,23065763,2563,1,UL
654630011680,23072486,2563,1,UL
192630005718,23069414,2563,1,UL
C59069940101,23203097,2563,1,UL
C59089170101,23203935,2563,1,UL
C59093410101,23204102,2563,1,UL
C59104990101,23204542,2563,1,UL
C59403270101,23213029,2563,1,UL
C59261900101,23208715,2563,1,UL
17630017547,23067225,2563,1,UL
701630013421,23079879,2563,1,UL
C59046440101,23202087,2563,1,UL
C59069650101,23203078,2563,1,UL
C59079400101,23203560,2563,1,UL
C59088950101,23203929,2563,1,UL
C59978100101,23231154,2563,1,UL
C59482530101,23215045,2563,1,UL
192630005710,23064275,2563,1,UL
192630005711,23066165,2563,1,UL
C59092990101,23204085,2563,1,UL
C59092530101,23204065,2563,1,UL
C59112520101,23204832,2563,1,UL
541630010882,23062412,2563,1,UL
C59138140101,23205853,2563,1,UL
272630020169,23079066,2563,1,UL
272630020170,23079075,2563,1,UL
272630020172,23082034,2563,1,UL
451630020591,23074299,2563,1,UL
C59082380101,23203713,2563,1,UL
C59092250101,23204050,2563,1,UL
C59093300101,23204096,2563,1,UL
C59094240101,23204131,2563,1,UL
C59088640101,23203919,2563,1,UL
C59095470101,23204175,2563,1,UL
C59104340101,23204504,2563,1,UL
C59104410101,23204511,2563,1,UL
C59102900101,23204430,2563,1,UL
C59106850101,23204638,2563,1,UL
C59112810101,23204853,2563,1,UL
C59114870101,23204943,2563,1,UL
C59125790101,23205429,2563,1,UL
61630038694,22951745,2563,1,ULIP
532630011217,23070077,2563,1,UL
653630007030,23066293,2563,1,UL
C59135340101,23205733,2563,1,UL
272630020084,23074345,2563,1,UL
C59111480101,23204811,2563,1,UL
C59112440101,23204828,2563,1,UL
C59112890101,23204859,2563,1,UL
C59118200101,23205077,2563,1,UL
C59109480101,23204731,2563,1,UL
C59124550101,23205387,2563,1,UL
C59126220101,23205455,2563,1,UL
C59160500101,23203974,2563,1,UL
C59374110101,23212071,2563,1,UL
945630000143,22945128,2563,1,ULIP
C59264590101,23208761,2563,1,UL
271630017460,23062431,2563,1,UL
994630041623,22955699,2563,1,UL
C59134760101,23205696,2563,1,UL
C59088530101,23203915,2563,1,UL
C59104420101,23204512,2563,1,UL
C59104680101,23204524,2563,1,UL
C59096800101,23204234,2563,1,UL
C59119110101,23205110,2563,1,UL
C59119670101,23205127,2563,1,UL
C59121960101,23205255,2563,1,UL
C59122260101,23205277,2563,1,UL
C59125160101,23205412,2563,1,UL
C59159020101,23206080,2563,1,UL
C59170510101,23206900,2563,1,UL
939630035090,23065021,2563,1,UL
C59135250101,23205726,2563,1,UL
451630016778,23065760,2563,1,UL
534630026572,23072013,2563,1,UL
C59105200101,23204554,2563,1,UL
C59116060101,23204984,2563,1,UL
C59122460101,23205289,2563,1,UL
C59123940101,23205357,2563,1,UL
C59125270101,23205416,2563,1,UL
C59163460101,23206639,2563,1,UL
155630011595,22951744,2563,1,ULIP
C59134060101,23205647,2563,1,UL
C59134990101,23205710,2563,1,UL
272630020138,23075036,2563,1,UL
C59146520101,23206102,2563,1,UL
C59107660101,23204651,2563,1,UL
C59235940101,23207957,2563,1,UL
C59246030101,23208405,2563,1,UL
533630015509,23075666,2563,1,UL
C59135720101,23205753,2563,1,UL
131630025907,23068865,2563,1,UL
453630008231,23073857,2563,1,UL
C59108250101,23204681,2563,1,UL
C59115520101,23204966,2563,1,UL
C59121980101,23205257,2563,1,UL
C59123800101,23205349,2563,1,UL
C59158750101,23206318,2563,1,UL
